"id","mode","stop_name","stop_desc","lat","lon"
4047,6,Beata,Paseo de las Delicias 107,40.393715690,-3.694633435
4048,6,Guillermo de Osma,Calle de Guillermo de Osma 14,40.393987498,-3.697376209
4049,6,Paseo de la Esperanza-Vallejo Nájera,Paseo de la Esperanza 15,40.402560889,-3.705350021
4050,6,Templo de Debod,Paseo del Pintor Rosales 14,40.425798252,-3.718773322
4051,6,Felipe II,Avda de Felipe II 1,40.424315491,-3.676277007
4052,6,Conde de Casal,Avda del Mediterráneo 50,40.406577968,-3.669073391
4053,6,Arroyo Fontarrón-Tacona,Calle del Arroyo Fontarrón 317,40.396511308,-3.642646795
4054,6,El Bosco-Maruja García Romero,Calle de El Bosco 14,40.403916984,-3.653877528
4055,6,El Bosco-Pérez de Ayala,Calle de El Bosco 14,40.401759460,-3.651452618
4056,6,Pérez de Ayala-El Bosco,Calle de El Bosco 20,40.400268422,-3.649855110
4057,6,El Bosco-Pío Felipe,Calle de El Bosco 22,40.397854363,-3.647374611
4058,6,Fuente Carrantona-Arroyo Fontarrón,Calle del Arroyo Fontarrón 325,40.395784774,-3.638810219
4059,6,Mediterráneo-Arroyo Fontarrón,Calle del Arroyo Fontarrón 10,40.400979869,-3.649099994
4060,6,Mediterráneo-Democracia,Avda del Mediterráneo SN,40.391102888,-3.624241156
4061,6,Mediterráneo-Democracia,Avda del Mediterráneo SN,40.391756541,-3.624149602
4062,6,Mediterráneo-Virgen de las Viñas,Avda de Santa Eugenia SN,40.382430245,-3.604106135
4063,6,Fuentespina,Calle de Fuentespina 13,40.379960043,-3.605295338
4064,6,Avenida Santa Eugenia-Fuentespina,Calle de Fuentespina 41 A,40.379304218,-3.607525619
4065,6,Avenida Santa Eugenia-Virgen las Viñas,Avda de Santa Eugenia 58,40.380505806,-3.609456323
4066,6,Avenida Santa Eugenia-Puentelarra,Avda de Santa Eugenia 46,40.382369131,-3.610608873
4067,6,Castrillo de Aza,Calle de Castrillo de Aza 16 B,40.384782389,-3.609122559
4068,6,Avenida Santa Eugenia-Castrillo de Aza,Calle de Castrillo de Aza SN,40.383745846,-3.610927599
4069,6,Mediterráneo-Puentelarra,Avda de Santa Eugenia SN,40.384692750,-3.605599021
4070,6,Mediterráneo-Castrillo de Aza (Renfe),Avda de Santa Eugenia 1 A,40.385741714,-3.606574512
4071,6,Mediterráneo-Pablo Neruda,Avda del Mediterráneo 5700,40.394785555,-3.641113298
4072,6,El Bosco-Humanes,Calle de El Bosco 22,40.395582348,-3.644452654
4073,6,Mediterráneo-Conde de Casal,Avda del Mediterráneo 47,40.406859900,-3.668614331
4074,6,Arroyo Fontarrón-Pío Felipe,Calle del Arroyo Fontarrón 165,40.398773311,-3.645756815
4075,6,Arroyo Fontarrón-Encomienda de Palacios,Calle del Arroyo Fontarrón 115,40.399614341,-3.646800749
4076,6,Fuentespina-Centro de Salud,Calle de Fuentespina 1 A,40.380474029,-3.603479031
4077,6,Mediterráneo-Politécnico,Calle   Provisional Politécnica de Vallecas Uno 4,40.391437989,-3.626417818
4078,6,Herrera Oria-Islas Marquesas,Avda del Cardenal Herrera Oria 315,40.478468639,-3.726807862
4079,6,Herrera Oria-Gómez de la Serna,Calle de Ramón Gómez de la Serna 2,40.480114851,-3.723599847
4080,6,Herrera Oria-Isla de Arosa,Avda del Cardenal Herrera Oria 245,40.481340677,-3.719889807
4081,6,Ventisquero de la Condesa-Cerro Minguete,Avda del Ventisquero de la Condesa 14,40.487673300,-3.716365092
4082,6,Cuatro Caminos,Gta de Cuatro Caminos 4,40.447432169,-3.704310848
4083,6,Estrecho,Calle de Bravo Murillo 192,40.454884084,-3.702584047
4084,6,Bravo Murillo-Lope de Haro,Calle de Lope de Haro 8,40.457462422,-3.702292410
4085,6,Francos Rodríguez-Villaamil,Calle de Francos Rodríguez 42,40.456731315,-3.705482896
4086,6,Francos Rodríguez-Villaamil,Calle de Francos Rodríguez 25,40.456542797,-3.705372936
4087,6,Francos Rodríguez-Numancia,Calle de Francos Rodríguez 74,40.457194722,-3.709260078
4088,6,Francos Rodríguez-Numancia,Calle de Francos Rodríguez 67,40.457404488,-3.710311979
4089,6,Metro Francos Rodríguez,Calle de Francos Rodríguez 98,40.457888575,-3.712168798
4090,6,Metro Francos Rodríguez,Calle de Francos Rodríguez 69,40.457528166,-3.712176793
4091,6,Instituto La Paloma,Calle de Francos Rodríguez 104,40.458442078,-3.714450981
4092,6,Instituto La Paloma,Calle de Francos Rodríguez 77,40.458198343,-3.714530965
4093,6,Francos Rodríguez-Antonio Machado,Calle de Francos Rodriguez SN,40.459793275,-3.718841136
4094,6,Francos Rodríguez-Antonio Machado,Calle de Francos Rodríguez 83,40.459513942,-3.718849958
4095,6,Antonio Machado-Martín Alzaga,Calle de Antonio Machado SN,40.461873110,-3.719040195
4096,6,Antonio Machado-Martín Alzaga,Calle de Antonio Machado SN,40.461808146,-3.719346178
4097,6,Isla de Oza-Aurora,Calle de la Isla de Oza 53,40.464309773,-3.722699171
4098,6,Nueva Zelanda-Ruperto Andrés,Calle de Nueva Zelanda 38,40.467435392,-3.724218928
4099,6,Nueva Zelanda-Ruperto Andrés,Calle de Nueva Zelanda 31,40.467407703,-3.724324796
4100,6,López Ibor-Isla Cristina,Calle del Doctor Juan José López Ibor 15,40.469605291,-3.725858319
4101,6,López Ibor-Isla Cristina,Calle del Doctor Juan José López Ibor 13,40.469612746,-3.726106125
4102,6,Doctor Castroviejo-López Ibor,Calle del Doctor Juan José López Ibor 32,40.472387802,-3.728209655
4103,6,Doctor Castroviejo-López Ibor,Calle del Doctor Juan José López Ibor 29,40.471718594,-3.727898300
4104,6,Islas Aleutianas-Joaquín Lorenzo,Calle de las Islas Aleutianas 2,40.474792094,-3.729099377
4105,6,Islas Aleutianas-Herrera Oria,Calle de las Islas Aleutianas 26,40.477324698,-3.728926164
4106,6,Herrera Oria-Ventisquero de la Condesa,Avda del Ventisquero de la Condesa 2,40.483620094,-3.714776410
4107,6,Herrera Oria-Ventisquero de la Condesa,Avda del Ventisquero de la Condesa 2,40.483402873,-3.714939294
4108,6,Ventisquero de la Condesa-Cerro Minguete,Calle del Cerro Minguete 8,40.486805140,-3.716898655
4109,6,Islas Aleutianas-Herrera Oria,Calle de las Islas Aleutianas 19,40.476512163,-3.729200905
4110,6,Estrecho,Calle de Francos Rodríguez 5,40.454913099,-3.703740154
4111,6,Barrio Peñagrande,Calle de las Islas Aleutianas 5,40.475127995,-3.729406420
4112,6,Estación de Pitis,Calle de Gloria Fuertes 1,40.494755196,-3.725623962
4113,6,Pitis,Calle al María Casares 1,40.494363867,-3.724815822
4114,6,Pradera de Vaquerizas,Calle de la Senda del Infante 28,40.491033416,-3.722198373
4115,6,Pradera de Vaquerizas,Calle de la Senda del Infante 28,40.490892738,-3.722365021
4116,6,Senda del Infante-Olga Ramos,Calle de la Senda del Infante 54,40.492364699,-3.723966469
4117,6,Pradera de Corralillos,Calle de la Senda del Infante 20,40.488622461,-3.719476679
4118,6,Herrera Oria-Gómez de la Serna,Avda del Cardenal Herrera Oria 257,40.480321165,-3.722300182
4119,6,Sainz de Robles-Antonio Machado,Calle de Federico Carlos Sáinz de Robles 3,40.464819464,-3.721144648
4120,6,Herrera Oria-Islas Marquesas,Avda del Cardenal Herrera Oria 292,40.478898611,-3.726481775
4121,6,Batán,Calle de Villamanín SN,40.407506981,-3.752558139
4122,6,Carretera de Boadilla-Mirlo,Ctra de Boadilla del Monte 12,40.399330610,-3.769790014
4123,6,Carretera de Boadilla-Galicia,Ctra de Boadilla del Monte 32,40.399353198,-3.773160554
4124,6,Carretera de Boadilla-Centro Cultural,Ctra de Boadilla del Monte SN,40.399365488,-3.775364340
4125,6,Colonia Jardín,Calle de Sanchidrián 2,40.396481375,-3.774200071
4126,6,Sanchidrián,Calle de Sanchidrián 17 E,40.394833343,-3.776797142
4127,6,Sanchidrián,Calle de Sanchidrián SN,40.394762225,-3.776654925
4128,6,Gran Capitán,Calle de Adanero 1,40.394551112,-3.779916495
4129,6,Villaviciosa-Galicia,Calle de Villaviciosa 27,40.397217166,-3.770590850
4130,6,Villaviciosa-Carabias,Calle de Villaviciosa 9,40.398079729,-3.768226196
4131,6,Carretera de Boadilla-Villaviciosa,Ctra de Boadilla del Monte 2,40.399218418,-3.767691154
4132,6,Villamanín,Calle de Villamanín 39,40.405956791,-3.753348567
4133,6,Colonia Jardín,Calle de Arenas de San Pedro 2,40.397028994,-3.774489145
4134,6,Plaza Castilla,Calle de Agustín de Foxá 1,40.467355759,-3.688546632
4135,6,Castellana-José Vasconcelos,Calle de la Castellana 244,40.471154737,-3.687502641
4136,6,Castellana-Marqués Torrelaguna,Calle del Marqués de Torrelaguna 6,40.473312089,-3.686793180
4137,6,Bravo Murillo-Lope de Haro,Calle de Bravo Murillo 204,40.456821250,-3.701802548
4138,6,Plaza de la Remonta,Calle de Rosa de Silva 1,40.463760877,-3.696129874
4139,6,Cuatro Torres,Paseo de la Castellana 278,40.475372606,-3.686460950
4140,6,Castellana-Manuel Caldeiro,Paseo de la Castellana 284,40.477065688,-3.685802369
4141,6,Castellana-Hospital La Paz,Paseo de la Castellana 298,40.479520097,-3.685131204
4142,6,Viejas-Cocheras EMT,Calle de las Viejas 25,40.480372818,-3.684136993
4143,6,Mauricio Legendre-Cocheras EMT,Calle de Mauricio Legendre 14,40.479988662,-3.683590377
4144,6,Mauricio Legendre-Manuel Caldeiro,Calle de Mauricio Legendre SN,40.476786284,-3.684301214
4145,6,Mauricio Legendre-Estación de Chamartín,Calle de Mauricio Legendre 39,40.474259627,-3.685002988
4146,6,Mauricio Legendre-José Vasconcelos,Calle de Mauricio Legendre 19,40.471494993,-3.686335637
4147,6,Mauricio Legendre-Agustín de Foxá,Calle de Mauricio Legendre 3,40.469203043,-3.686954882
4148,6,Llano Castellano-Francisco Sancha,Avda de Salas de los Infantes 1,40.485652815,-3.684009091
4149,6,Llano Castellano-Francisco Sancha,Avda del Llano Castellano 15,40.486527736,-3.684592814
4150,6,Llano Castellano-Manuel Tovar,Avda del Llano Castellano 22,40.487081985,-3.684558980
4151,6,Llano Castellano-Valdegovia,Avda del Llano Castellano 51,40.489508876,-3.685492196
4152,6,Llano Castellano-Valdegovia,Avda del Llano Castellano 51,40.489291766,-3.685643390
4153,6,Llano Castellano-Herrera Oria,Avda del Llano Castellano 32,40.490749638,-3.685909325
4154,6,Llano Castellano-Herrera Oria,Avda del Llano Castellano 29,40.490622001,-3.686164313
4155,6,Nuestra Señora de Valverde-Islas Jarvi,Calle de Nuestra Señora de Valverde 6,40.492686341,-3.686705634
4156,6,Nuestra Señora de Valverde-Islas Jarvi,Calle de Nuestra Señora de Valverde 13,40.492150349,-3.686699074
4157,6,Nuestra Señora de Valverde-Sumatra,Calle de Nuestra Señora de Valverde 60,40.495253127,-3.687592123
4158,6,Nuestra Señora de Valverde-Sumatra,Calle de Nuestra Señora de Valverde 65,40.495378123,-3.687782213
4159,6,Nuestra Señora Valverde-Manuel Villarta,Calle de Nuestra Señora de Valverde 120,40.497360459,-3.686960835
4160,6,Nuestra Señora Valverde-Manuel Villarta,Calle de Nuestra Señora de Valverde 93,40.496649916,-3.687523748
4161,6,Fuente de la Carra,Calle de Nuestra Señora de Valverde 138,40.498430520,-3.686538760
4162,6,Fuente de la Carra,Calle de Simón Viñals 2,40.498641370,-3.686683632
4163,6,Afueras a Valverde,Calle de Afueras a Valverde 14,40.498019568,-3.688989289
4164,6,Afueras a Valverde,Calle de Afueras a Valverde 27,40.497513975,-3.689172948
4165,6,Aldonza Lorenzo,Calle de Aldonza Lorenzo 1,40.497978186,-3.689886885
4166,6,Aldonza Lorenzo,Calle de Aldonza Lorenzo 5,40.498467770,-3.690122022
4167,6,Plaza Tres Olivos,Avda del Campo de Calatrava 21,40.500777181,-3.690352918
4168,6,Plaza Tres Olivos,Plaza de los Tres Olivos 1,40.500514541,-3.690584425
4169,6,Campo de Calatrava,Avda del Campo de Calatrava 5,40.500635800,-3.692906224
4170,6,Campo de Calatrava,Avda del Campo de Calatrava 7,40.500511179,-3.692654891
4171,6,Anastasia López-Braille,Calle de Anastasia López 29,40.497131096,-3.692945463
4172,6,Anastasia López-Braille,Calle de Anastasia López 24,40.497186982,-3.692639202
4173,6,Braille-Molins de Rey,Calle de Braille 10,40.496008031,-3.693188391
4174,6,Braille-Molins de Rey,Calle de Braille 9,40.495777439,-3.693332798
4175,6,Braille-Caldas de Estrach,Calle de Braille 24,40.495841800,-3.696118520
4176,6,Cuatro Caminos,Gta de Cuatro Caminos 6,40.447382205,-3.703638148
4177,6,Bravo Murillo-María Zayas,Calle de Bravo Murillo 238,40.458980897,-3.699984648
4178,6,Metro Tetuán,Calle de Bravo Murillo 278,40.461118474,-3.698086788
4179,6,Plaza de la Remonta,Calle de Bravo Murillo 315,40.463323577,-3.696939250
4180,6,Fuencarral,Calle de San Cugat del Vallés 13,40.496751289,-3.696186910
4181,6,Metro Tetuán,Calle de Bravo Murillo 295,40.461351926,-3.698216366
4182,6,Bravo Murillo-María Zayas,Calle de Bravo Murillo 243,40.458901015,-3.700531165
4183,6,Fermín Caballero-Betanzos,Calle de Fermín Caballero 75,40.481522533,-3.714530026
4184,6,Fermín Caballero-Betanzos,Calle de Fermín Caballero 74,40.481762524,-3.714326827
4185,6,Narcís Monturiol,Calle de Narcís Monturiol 6,40.485006126,-3.700256684
4186,6,Barrio del Pilar,Calle de Sangenjo 35 A,40.486727757,-3.698612659
4187,6,Fermín Caballero-Sangenjo,Calle de Fermín Caballero 9,40.486761844,-3.700426081
4188,6,Cuatro Torres,Avda de Monforte de Lemos 2,40.475460040,-3.688425391
4189,6,Castellana-Luis Esteban,Paseo de la Castellana 243,40.473066472,-3.687951961
4190,6,Castellana-Matilde Landa,Paseo de la Castellana 221,40.470995664,-3.688498953
4191,6,Hospital La Paz,Calle de Pedro Rico 4,40.480695391,-3.688989058
4192,6,Arzobispo Morcillo-Facultad Medicina,Calle del Arzobispo Morcillo 3,40.481037382,-3.691314275
4193,6,Arzobispo Morcillo-Facultad Medicina,Calle del Arzobispo Morcillo 3,40.480951464,-3.691370175
4194,6,Julio Palacios,Calle de Julio Palacios 10,40.482774871,-3.693779954
4195,6,Julio Palacios,Calle de Julio Palacios 23,40.482728572,-3.693989276
4196,6,Pedro Rico-Julio Palacios,Calle de Pedro Rico SN,40.485077354,-3.694414598
4197,6,Pedro Rico-Julio Palacios,Calle de Pedro Rico 9,40.484966541,-3.694114791
4198,6,Pedro Rico-Arzobispo Morcillo,Calle de Pedro Rico 12,40.484271414,-3.698099418
4199,6,Pedro Rico-Arzobispo Morcillo,Calle de Pedro Rico 52,40.484009389,-3.698226497
4200,6,Fermín Caballero-Patones,Calle de Fermín Caballero 38 A,40.485317194,-3.703927268
4201,6,Metro Herrera Oria,Calle de Fermín Caballero 54,40.483818155,-3.707466082
4202,6,Colegio Valdeluz,Calle de Fermín Caballero 57,40.482960278,-3.709269688
4203,6,Colegio Valdeluz,Calle de Fermín Caballero 57,40.482861475,-3.709221454
4204,6,Plaza de Cieza,Calle de Fermín Caballero 68,40.482431268,-3.711794961
4205,6,Plaza de Cieza,Calle de Fermín Caballero 67,40.482309952,-3.711745381
4206,6,Fermín Caballero-Isla de Arosa,Calle de Fermín Caballero 80,40.480618601,-3.716478997
4207,6,Fermín Caballero-Isla de Arosa,Calle de Fermín Caballero 19,40.480483962,-3.716399035
4208,6,Fermín Caballero-Islas Cíes,Calle de Fermín Caballero 87,40.479230453,-3.719508196
4209,6,Fermín Caballero-Islas Cíes,Calle de Fermín Caballero 91,40.479045469,-3.719556735
4210,6,Fermín Caballero-Isla de Tabarca,Calle de Fermín Caballero 92,40.478135278,-3.721773536
4211,6,Fermín Caballero-Isla de Tabarca,Calle de Fermín Caballero 105,40.478100789,-3.721525410
4212,6,Gómez de la Serna-Colonia El Pino,Calle de Ramón Gómez de la Serna 119,40.481677718,-3.725787545
4213,6,Gómez de la Serna-Colonia El Pino,Calle de Ramón Gómez de la Serna 62,40.481559870,-3.725904264
4214,6,Gómez de la Serna-Alejandro Casona,Calle de Ramón Gómez de la Serna 85,40.483152636,-3.729059892
4215,6,Gómez de la Serna-Alejandro Casona,Calle de Ramón Gómez de la Serna 28,40.483115265,-3.729271868
4216,6,Rosalía de Castro-Gómez de la Serna,Calle de Rosalía de Castro 75,40.484388414,-3.731669039
4217,6,Rosalía de Castro-Gómez de la Serna,Calle de Rosalía de Castro 84,40.484190753,-3.731584303
4218,6,Rosalía de Castro-Gabriela Mistral,Calle de Rosalía de Castro 67,40.483391867,-3.733970823
4219,6,Rosalía de Castro-Gabriela Mistral,Calle de Rosalía de Castro 67,40.484119252,-3.733629186
4220,6,Rodríguez Castelao-Rosalía de Castro,Calle de Alfonso Rodríguez Castelao 20,40.482168159,-3.733733341
4221,6,Rodríguez Castelao-Rosalía de Castro,Calle de Alfonso Rodríguez Castelao 15,40.482293228,-3.733899882
4222,6,Barrio Peñagrande,Calle de Leopoldo Alas Clarín 49,40.481673507,-3.732889894
4223,6,Valencia de Don Juan-Ginzo de Limia,Calle de Valencia de Don Juan 2,40.485074659,-3.706768349
4224,6,Valencia de Don Juan-Alfredo Marqueríe,Calle de Valencia de Don Juan 13,40.487035969,-3.701277019
4225,6,Fermín Caballero-Alfredo Marqueríe,Calle de Alfredo Marquerie 9,40.487239792,-3.697363146
4226,6,Narcís Monturiol,Calle de Santiago de Compostela 20,40.484578089,-3.699530284
4227,6,Hospital La Paz,Calle del Arzobispo Morcillo 2,40.479865344,-3.686161529
4228,6,Castellana-Ravel,Paseo de la Castellana 264,40.472210464,-3.687219939
4229,6,Castellana-Cuatro Torres,Paseo de la Castellana 259 D,40.478517372,-3.686352821
4230,6,Cuatro Torres,Paseo de la Castellana 259 A,40.476094549,-3.687013562
4231,6,Metro Herrera Oria,Calle de Fermín Caballero 52 B,40.484534597,-3.706690793
4232,6,Hospital La Paz-Maternidad,Calle del Arzobispo Morcillo 1,40.480098846,-3.688560442
4233,6,Valencia de Don Juan-Patones,Calle de Valencia de Don Juan 8,40.485931092,-3.703715014
4234,6,Plaza Castilla,Paseo de la Castellana 218,40.467601944,-3.688809026
4235,6,Alfredo Marqueríe-Sangenjo,Calle de Alfredo Marquerie 13,40.488058238,-3.699083303
4236,6,Mateo Inurria,Calle de Mateo Inurria 10,40.466952581,-3.685134201
4237,6,Mateo Inurria,Calle de Mateo Inurria 15,40.466972399,-3.685591131
4238,6,Avenida del Recuerdo,Calle de Mateo Inurria 31,40.467478270,-3.681544660
4239,6,Avenida del Recuerdo,Calle de Mateo Inurria 33,40.467669690,-3.681165427
4240,6,Duque de Pastrana,Calle de Mateo Inurria 50,40.467633735,-3.679618660
4241,6,Nunciatura,Calle de los Caídos de la División Azul 12,40.467429580,-3.675247981
4242,6,Nunciatura,Calle de los Caídos de la División Azul 12,40.467538130,-3.675172022
4243,6,Arturo Soria-Añastro,Calle de Arturo Soria 246,40.466601494,-3.665786319
4244,6,Arturo Soria-Josefa Valcárcel,Calle de Arturo Soria 89,40.446827159,-3.649053947
4245,6,Arturo Soria-Juan Pérez de Zúñiga,Calle de Arturo Soria 67 A,40.444841295,-3.645719431
4246,6,Arturo Soria-Marqués de Pico Velasco,Calle de Arturo Soria 51,40.444080873,-3.643950728
4247,6,Arturo Soria-Marqués de Pico Velasco,Calle de Arturo Soria 82,40.444306561,-3.643867385
4248,6,Arturo Soria-José del Hierro,Calle de Arturo Soria 33,40.442095708,-3.641276841
4249,6,Arturo Soria-José del Hierro,Calle de Arturo Soria 32,40.441285821,-3.640295618
4250,6,Hermanos García Noblejas-Arcentales,Calle de José de Blas 4,40.425362842,-3.628694651
4251,6,Hermanos García Noblejas-Villaescusa,Calle de los Hermanos García Noblejas 182,40.420680517,-3.625759037
4252,6,Nicolás Salmerón-Paredes de Nava,Calle de Nicolás Salmerón 8 B,40.418636439,-3.628075190
4253,6,Nicolás Salmerón-Matamorosa,Calle de Nicolás Salmerón 21,40.419652986,-3.630006037
4254,6,Nicolás Salmerón-Crematorio,Calle de Nicolás Salmerón 13,40.420776316,-3.632173700
4255,6,Cementerio Civil,Calle de Nicolás Salmerón 3,40.421980812,-3.634318619
4256,6,Largo Caballero-Nicolás Salmerón,Calle de Francisco Largo Caballero SN,40.423101782,-3.635260412
4257,6,Largo Caballero-Villaescusa,Calle de Francisco Largo Caballero 15,40.423232766,-3.632727130
4258,6,Duque de Pastrana,Plaza del Duque de Pastrana 2,40.468103531,-3.677855055
4259,6,Hermanos García Noblejas-Alsacia,Calle de los Hermanos García Noblejas 196,40.418638955,-3.624276650
4260,6,Nicolás Salmerón-Alsacia,Calle de Nicolás Salmerón SN,40.418027360,-3.624922637
4261,6,Plaza Castilla,Paseo de la Castellana 216,40.467249941,-3.688918974
4262,6,Alsacia,Plaza de Alsacia S/N,40.417869883,-3.623216785
4263,6,Largo Caballero-Centro Salud,Calle   Francisco Largo Caballero 10,40.424004596,-3.629133679
4264,6,Hacienda de Pavones 204,Calle de la Hacienda de Pavones 204,40.402463119,-3.639969210
4265,6,Hacienda de Pavones 155,Calle de la Hacienda de Pavones 171,40.402643942,-3.639853071
4266,6,Cordel de Pavones-Juglares,Calle de Cordel de Pavones 8 A,40.401833915,-3.618138009
